epoch 	 learning_rate 	 Precision 	 Recall 	 F1 	 ACC1 
21	0.0004	0.827288150546	0.824519007764	0.825901258015	0.824559294872	
22	0.0004	0.791776011901	0.790612988244	0.791194072673	0.790584935897	
23	0.0004	0.789896297172	0.78375825895	0.786815307354	0.783693910256	
24	0.0004	0.787064876443	0.778441982759	0.782729681926	0.778365384615	
25	0.0004	0.782915127212	0.779575345095	0.781241666805	0.77952724359	
26	0.0004	0.780287373137	0.768759457567	0.774480520317	0.768669871795	
27	0.0004	0.775137793751	0.748694511167	0.761686715404	0.748557692308	
28	0.0004	0.797021033045	0.778635504082	0.787721002904	0.778525641026	
29	0.0004	0.814337747572	0.810505633187	0.812417171452	0.810456730769	
epoch 	 learning_rate 	 Precision 	 Recall 	 F1 	 ACC1 
0	0.0004	0.784717345891	0.757748016618	0.770996907817	0.757612179487	
1	0.0004	0.791445764608	0.790924319949	0.791184956362	0.790905448718	
2	0.0004	0.817206556751	0.812673122082	0.814933534647	0.812620192308	
3	0.0004	0.774328494155	0.74425667963	0.758994838026	0.744110576923	
4	0.0004	0.766624232368	0.743479393703	0.754874446546	0.743349358974	
5	0.0004	0.820034219028	0.811650099837	0.815820619281	0.811578525641	
6	0.0004	0.830324507968	0.827524803342	0.828922291645	0.827483974359	
7	0.0004	0.817554031671	0.817475152003	0.817514589934	0.817467948718	
8	0.0004	0.834902724026	0.832966462936	0.83393346956	0.832932692308	
9	0.0004	0.816784369565	0.787753828036	0.802006477337	0.787620192308	
epoch 	 learning_rate 	 Precision 	 Recall 	 F1 	 ACC1 
0	0.0004	0.757583504653	0.697608641202	0.726360159081	0.697395833333	
1	0.0004	0.790423928416	0.765513890348	0.777769508741	0.765384615385	
2	0.0004	0.766561453843	0.750389195129	0.758389118006	0.750280448718	
3	0.0004	0.737509095661	0.724781680808	0.73109000011	0.724679487179	
4	0.0004	0.776455466774	0.752613592429	0.764348653441	0.752483974359	
5	0.0004	0.805672348527	0.795353637858	0.800479740831	0.795272435897	
6	0.0004	0.781348163047	0.779693986937	0.780520198558	0.779727564103	
7	0.0004	0.809091686766	0.808800817622	0.808946226047	0.808814102564	
8	0.0004	0.792200806235	0.783808881652	0.787982501315	0.783733974359	
9	0.0004	0.8040547762	0.79458920584	0.799293968201	0.794511217949	
10	0.0004	0.820356008582	0.818820822144	0.819587696466	0.818790064103	
11	0.0004	0.794697623835	0.790796127563	0.792742075404	0.790745192308	
12	0.0004	0.829495531006	0.819707616704	0.824572528535	0.819631410256	
13	0.0004	0.822052512065	0.811538205977	0.816761522323	0.811458333333	
14	0.0004	0.805450210276	0.798504190801	0.801962160465	0.7984375	
15	0.0004	0.83778101872	0.837781064264	0.837781041492	0.837780448718	
16	0.0004	0.815958246306	0.815948265492	0.815953255869	0.815945512821	
17	0.0004	0.844375757436	0.844278516509	0.844327134173	0.844270833333	
18	0.0004	0.815339176792	0.815194003601	0.815266583734	0.815184294872	
19	0.0004	0.836855292713	0.833126969872	0.834986969454	0.833173076923	
epoch 	 learning_rate 	 Precision 	 Recall 	 F1 	 ACC1 
0	0.0008	0.76536844465	0.751383418068	0.758311457738	0.751282051282	
1	0.0008	0.791970680324	0.786399242983	0.789175128435	0.786338141026	
2	0.0008	0.806289502771	0.7910477483	0.798595907304	0.791145833333	
3	0.0008	0.708365074193	0.706413010663	0.707387695732	0.706370192308	
4	0.0008	0.801324194609	0.801276741212	0.801300467208	0.801282051282	
5	0.0008	0.798381893975	0.791014987524	0.794681367823	0.790945512821	
6	0.0008	0.782668870901	0.779732635343	0.781197994075	0.7796875	
7	0.0008	0.780514687989	0.766924135012	0.773659731232	0.766826923077	
8	0.0008	0.782137770219	0.774073120601	0.778084548958	0.773998397436	
9	0.0008	0.802810723835	0.796692393084	0.799739856709	0.796754807692	
10	0.0008	0.788971132362	0.788870631814	0.788920878887	0.788862179487	
11	0.0008	0.792086191369	0.788789036455	0.790434175554	0.788741987179	
12	0.0008	0.784912074502	0.779506821943	0.782200110329	0.779567307692	
13	0.0008	0.808421028771	0.806802994555	0.807611201238	0.806770833333	
14	0.0008	0.777656389778	0.775003231294	0.7763275437	0.774959935897	
15	0.0008	0.770787424476	0.755513519818	0.763074048109	0.755408653846	
16	0.0008	0.725743741013	0.707457323399	0.716483872695	0.707331730769	
17	0.0008	0.756605306514	0.756575479393	0.75659039266	0.756570512821	
18	0.0008	0.790759788809	0.783603016852	0.787165136128	0.783533653846	
19	0.0008	0.806305171209	0.80547194397	0.805888342216	0.805448717949	
20	0.0008	0.809839171296	0.801315318992	0.80555469732	0.801241987179	
21	0.0008	0.81194676908	0.811827768861	0.81188726461	0.811818910256	
22	0.0008	0.801307557377	0.794404676476	0.797841186363	0.794471153846	
23	0.0008	0.803586530886	0.801598400347	0.802591234399	0.8015625	
24	0.0008	0.791117217089	0.777339679757	0.784167936549	0.777243589744	
25	0.0008	0.802478745865	0.802255795638	0.802367255264	0.802243589744	
26	0.0008	0.809120904666	0.790293284162	0.799596279061	0.790184294872	
27	0.0008	0.775194288406	0.742539819142	0.758515768803	0.742387820513	
28	0.0008	0.808020119993	0.789611169814	0.798709584936	0.789503205128	
29	0.0008	0.798801172707	0.795519175282	0.797156795907	0.79547275641	
30	0.0008	0.782936485814	0.782934218692	0.782935352251	0.782932692308	
31	0.0008	0.783529477457	0.758984036876	0.771061465959	0.758854166667	
32	0.0008	0.812712336125	0.811129355987	0.811920074482	0.81109775641	
33	0.0008	0.818153025239	0.806494857065	0.812282112739	0.80641025641	
34	0.0008	0.79894056446	0.787306714873	0.793080977195	0.787219551282	
35	0.0008	0.783992679887	0.761822057474	0.772748379222	0.761698717949	
36	0.0008	0.822716500306	0.810702262049	0.816665197186	0.810616987179	
37	0.0008	0.83072605403	0.825297102678	0.828002679471	0.825240384615	
38	0.0008	0.813721800273	0.799373328891	0.806483749799	0.799278846154	
39	0.0008	0.821773637798	0.821604900624	0.821689260548	0.821594551282	
epoch 	 learning_rate 	 Precision 	 Recall 	 F1 	 ACC1 
0	0.0002	0.713170872835	0.690688143165	0.701749478123	0.690544871795	
1	0.0002	0.820521209304	0.82051049167	0.820515850452	0.820512820513	
2	0.0002	0.804824535886	0.796028618992	0.800402412776	0.795953525641	
3	0.0002	0.819255322897	0.813042492206	0.816137083954	0.812980769231	
4	0.0002	0.806814680837	0.800065597314	0.803425965609	0.8	
5	0.0002	0.826798070463	0.825944257217	0.826370943298	0.825921474359	
6	0.0002	0.820575643868	0.81375808964	0.817152647184	0.813822115385	
7	0.0002	0.831338622204	0.828646425731	0.829990340839	0.828685897436	
8	0.0002	0.826761474503	0.821889002844	0.824318038548	0.821834935897	
9	0.0002	0.80999333189	0.809826186571	0.809909750607	0.809815705128	
10	0.0002	0.832031565927	0.822630497503	0.827304325329	0.822556089744	
11	0.0002	0.812069385402	0.794336053806	0.803104839255	0.794230769231	
12	0.0002	0.832382065458	0.823828960846	0.828083427923	0.823758012821	
13	0.0002	0.833821612478	0.832180897731	0.833000447199	0.832211538462	
14	0.0002	0.832735231411	0.822832689757	0.827754345269	0.822756410256	
15	0.0002	0.817420275481	0.816609066877	0.817014469818	0.816586538462	
16	0.0002	0.824382518837	0.823223709923	0.823802706868	0.823197115385	
17	0.0002	0.832287511756	0.831794169691	0.832040767594	0.831810897436	
18	0.0002	0.845628720238	0.843583846806	0.844605045813	0.843549679487	
19	0.0002	0.832631377103	0.832359446367	0.832495389529	0.832371794872	
20	0.0002	0.827398141657	0.821493729074	0.824435363997	0.821434294872	
21	0.0002	0.838923047881	0.838905685042	0.838914366372	0.83890224359	
22	0.0002	0.822752934931	0.822627781617	0.822690353514	0.822636217949	
23	0.0002	0.822292505548	0.821777500636	0.82203492243	0.821794871795	
24	0.0002	0.829508099445	0.827439025005	0.82847227037	0.827403846154	
25	0.0002	0.820810515966	0.814844001018	0.817816376212	0.814783653846	
26	0.0002	0.812135599244	0.802880609928	0.80748158633	0.802804487179	
27	0.0002	0.826570172052	0.825333709354	0.825951477952	0.825360576923	
28	0.0002	0.8156239443	0.813577399755	0.81459938663	0.813541666667	
29	0.0002	0.824387394384	0.823860694336	0.824123960206	0.823878205128	
30	0.0002	0.821150686224	0.817793703599	0.819468756927	0.817748397436	
31	0.0002	0.818590130909	0.818322325445	0.81845620627	0.818309294872	
32	0.0002	0.808982711756	0.807522524566	0.808251958668	0.807491987179	
33	0.0002	0.818414919949	0.818004849288	0.818209833239	0.817988782051	
34	0.0002	0.783930597596	0.781252953646	0.782589485226	0.781209935897	
35	0.0002	0.788480982589	0.787555385374	0.788017912183	0.787580128205	
36	0.0002	0.782211407196	0.782211581143	0.782211494169	0.782211538462	
37	0.0002	0.785516448776	0.785366724768	0.785441579637	0.785376602564	
38	0.0002	0.816232803139	0.816227972856	0.816230387991	0.816225961538	
39	0.0002	0.805922762278	0.802689772389	0.804303018501	0.802644230769	
epoch 	 learning_rate 	 Precision 	 Recall 	 F1 	 ACC1 
0	0.0008	0.74611817718	0.513649474747	0.608434752585	0.513221153846	
1	0.0008	0.753208539849	0.740003711326	0.746547738879	0.740104166667	
2	0.0008	0.740702529105	0.501924844064	0.598372463775	0.502363782051	
3	0.0008	0.712919573117	0.502687086679	0.589624053733	0.503125	
4	0.0008	0.764318455356	0.704076623195	0.732961809738	0.704286858974	
5	0.0008	0.783103988749	0.764456261423	0.773667774781	0.764342948718	
6	0.0008	0.699956773128	0.666446568613	0.682790762256	0.666266025641	
7	0.0008	0.834827061962	0.834073905575	0.834450313823	0.834094551282	
8	0.0008	0.859993930812	0.859941509318	0.859967719266	0.859935897436	
9	0.0008	0.85903094102	0.857322348681	0.858175794417	0.857291666667	
10	0.0008	0.861585404222	0.861271288638	0.861428317795	0.861258012821	
11	0.0008	0.834655042703	0.813591601977	0.823988734311	0.813701923077	
12	0.0008	0.859165875849	0.852665342577	0.855903266602	0.852724358974	
13	0.0008	0.859194414212	0.849728407228	0.854435193829	0.849799679487	
14	0.0008	0.847913062024	0.825931143276	0.836777762827	0.826041666667	
15	0.0008	0.844360315088	0.817906945772	0.830923140587	0.818028846154	
16	0.0008	0.843516960418	0.811484254227	0.827190609282	0.811618589744	
17	0.0008	0.845273037838	0.839325433889	0.842288736628	0.839383012821	
18	0.0008	0.856671626984	0.854561419437	0.855615222109	0.85452724359	
19	0.0008	0.8597609721	0.852622488721	0.856176851166	0.852684294872	
epoch 	 learning_rate 	 Precision 	 Recall 	 F1 	 ACC1 
0	0.0004	0.806372723256	0.806371419084	0.80637207117	0.806370192308	
1	0.0004	0.783193756185	0.78161798349	0.782405076432	0.781650641026	
2	0.0004	0.77713640883	0.749458378177	0.763046484295	0.749318910256	
3	0.0004	0.792615273775	0.788933158187	0.790769929683	0.788982371795	
4	0.0004	0.798880446543	0.770288761409	0.784324120768	0.77015224359	
5	0.0004	0.811142556044	0.806743347792	0.808936970955	0.806690705128	
6	0.0004	0.813072666769	0.809649670034	0.811357558139	0.809695512821	
7	0.0004	0.816345725609	0.814854225719	0.815599293782	0.814823717949	
8	0.0004	0.816465761694	0.815251900769	0.815858379726	0.815224358974	
9	0.0004	0.804875440081	0.80151647433	0.803192445406	0.8015625	
10	0.0004	0.809763110111	0.805920704001	0.807837338066	0.805969551282	
11	0.0004	0.813166702163	0.812969959431	0.813068318896	0.812980769231	
12	0.0004	0.817756828348	0.815346475238	0.816549873032	0.815384615385	
13	0.0004	0.813625572114	0.803084503624	0.808320673598	0.803165064103	
14	0.0004	0.828967318059	0.828186789315	0.828576869871	0.828165064103	
15	0.0004	0.811638646488	0.807965210772	0.809797762756	0.808012820513	
16	0.0004	0.822813538243	0.819991089711	0.821399889399	0.820032051282	
17	0.0004	0.836188781389	0.834463882405	0.835325441444	0.834495192308	
18	0.0004	0.827824990326	0.823064127545	0.825437694206	0.823116987179	
19	0.0004	0.825482808762	0.816433169921	0.820933050196	0.816506410256	
epoch 	 learning_rate 	 Precision 	 Recall 	 F1 	 ACC1 
0	0.0004	0.816947559752	0.800741926761	0.808763571146	0.800841346154	
1	0.0004	0.825870267787	0.82380329155	0.824835484748	0.823838141026	
2	0.0004	0.843420004528	0.842810217374	0.843115000693	0.842828525641	
3	0.0004	0.842697297746	0.842252003285	0.842474591675	0.842267628205	
4	0.0004	0.850678373551	0.849782169572	0.850230035395	0.849759615385	
5	0.0004	0.837397214994	0.823749757135	0.830517424467	0.823838141026	
6	0.0004	0.767271034899	0.619744787102	0.685662292572	0.620072115385	
7	0.0004	0.829534129291	0.82952516894	0.829529649091	0.82952724359	
8	0.0004	0.845154327166	0.845023738288	0.845089027682	0.845032051282	
9	0.0004	0.85090052498	0.850456656325	0.850678532752	0.850440705128	
10	0.0004	0.840198929218	0.8185808932	0.82924904276	0.818469551282	
11	0.0004	0.845334383062	0.840756137586	0.843039044664	0.840705128205	
12	0.0004	0.851923158451	0.851340327294	0.851631643154	0.851322115385	
13	0.0004	0.85256661639	0.851189675879	0.851877589727	0.851161858974	
14	0.0004	0.855571073867	0.848659471743	0.852101257611	0.84859775641	
15	0.0004	0.856786081052	0.856188193409	0.856487032889	0.856169871795	
16	0.0004	0.85823961674	0.856044392704	0.857140599176	0.856009615385	
17	0.0004	0.860737882256	0.859560713853	0.860148895297	0.85953525641	
18	0.0004	0.857599693456	0.856950153521	0.857274800453	0.856931089744	
19	0.0004	0.857354120941	0.855520627992	0.856436393164	0.855488782051	
epoch 	 learning_rate 	 Precision 	 Recall 	 F1 	 ACC1 
0	0.0008	0.862291315899	0.859653272274	0.860970273326	0.859615384615	
1	0.0008	0.860421276865	0.857611308035	0.859013994495	0.857572115385	
2	0.0008	0.862174563807	0.861793428954	0.86198395425	0.861778846154	
3	0.0008	0.841985440786	0.810910332302	0.826155774245	0.81077724359	
4	0.0008	0.856379333104	0.855352461359	0.85586558922	0.855328525641	
5	0.0008	0.858191465488	0.857115777622	0.857653284267	0.857091346154	
6	0.0008	0.855921762596	0.85369134716	0.854805099942	0.853725961538	
7	0.0008	0.862825175725	0.861604373113	0.862214342288	0.861578525641	
8	0.0008	0.861997434814	0.86131746191	0.861657314212	0.861298076923	
9	0.0008	0.856777884379	0.853368676791	0.855069882427	0.853325320513	
10	0.0008	0.859948080702	0.858465582588	0.85920619216	0.858493589744	
11	0.0008	0.861792444936	0.859212178361	0.860500377379	0.859174679487	
12	0.0008	0.840690806648	0.834634341169	0.837651626549	0.834575320513	
13	0.0008	0.854362836142	0.8539023837	0.854132547865	0.853886217949	
14	0.0008	0.852206561	0.844855603758	0.848515161756	0.844791666667	
15	0.0008	0.856634863035	0.856146398942	0.856390561337	0.856129807692	
16	0.0008	0.855722056559	0.854948712484	0.855335209718	0.854927884615	
17	0.0008	0.85638647063	0.854717932801	0.8555513882	0.8546875	
18	0.0008	0.852385106208	0.852111382093	0.852248222172	0.852123397436	
19	0.0008	0.841171015522	0.828690316503	0.83488402506	0.828605769231	
epoch 	 learning_rate 	 Precision 	 Recall 	 F1 	 ACC1 
0	0.001	0.827199187461	0.792211646696	0.809327462336	0.792067307692	
1	0.001	0.738346081686	0.632745370556	0.681479071714	0.632451923077	
2	0.001	0.740001761824	0.681187855208	0.709377843668	0.680969551282	
3	0.001	0.768103847372	0.599188027779	0.67321197149	0.598838141026	
4	0.001	0.75528601873	0.554317344112	0.639381589612	0.553926282051	
5	0.001	0.794848176723	0.754929983143	0.774374986297	0.754767628205	
6	0.001	0.829447575553	0.825170659887	0.827303590158	0.825120192308	
7	0.001	0.840635691127	0.818142341819	0.8292365094	0.818028846154	
8	0.001	0.8489245337	0.835543296202	0.84218076537	0.835456730769	
9	0.001	0.858710154984	0.85869094013	0.858700547449	0.858693910256	
10	0.001	0.83895706085	0.80802599718	0.823201079549	0.807892628205	
11	0.001	0.846182871776	0.834373991715	0.840236942627	0.834455128205	
12	0.001	0.86070828146	0.859956112823	0.860332032741	0.859975961538	
13	0.001	0.861818990175	0.861819261974	0.861819126074	0.861818910256	
14	0.001	0.796520347514	0.736496542648	0.765333357849	0.736298076923	
15	0.001	0.760450194919	0.62439714474	0.685740466586	0.624078525641	
16	0.001	0.669355918216	0.665054339967	0.667198195851	0.664983974359	
17	0.001	0.788370797223	0.780521645165	0.784426586582	0.780448717949	
18	0.001	0.83084444258	0.821189318704	0.825988666504	0.821113782051	
19	0.001	0.826326509144	0.821049880752	0.823679744297	0.820993589744	
epoch 	 learning_rate 	 Precision 	 Recall 	 F1 	 ACC1 
0	0.001	0.751952613399	0.577758618333	0.653445789735	0.578125	
1	0.001	0.790364796136	0.748390325516	0.768805066815	0.748557692308	
2	0.001	0.788570563463	0.77856398254	0.783535325629	0.778645833333	
3	0.001	0.796193871016	0.782879538213	0.789480573133	0.78297275641	
4	0.001	0.789601272687	0.721407937253	0.753965788738	0.721193910256	
5	0.001	0.772671285955	0.704787360285	0.737169811665	0.704567307692	
6	0.001	0.715149630556	0.661758127573	0.687418714372	0.661538461538	
7	0.001	0.796999349168	0.780907249611	0.788871242673	0.781009615385	
8	0.001	0.840977344726	0.829325840245	0.835110953888	0.829407051282	
9	0.001	0.825721836933	0.807829641191	0.816677752965	0.807932692308	
10	0.001	0.830436121172	0.809585047356	0.819878034975	0.809695512821	
11	0.001	0.861916397282	0.861118730323	0.861517379165	0.86109775641	
12	0.001	0.852436508903	0.85110905323	0.851772263869	0.851081730769	
13	0.001	0.846341721416	0.84482113833	0.845580746268	0.844791666667	
14	0.001	0.834123357117	0.795702558581	0.814460100355	0.795552884615	
15	0.001	0.795930941187	0.728234907367	0.760579559995	0.728445512821	
16	0.001	0.841110936862	0.840853537091	0.840982217281	0.840865384615	
17	0.001	0.857739101931	0.856262019922	0.856999924471	0.856290064103	
18	0.001	0.851002573037	0.850956761368	0.850979666586	0.850961538462	
19	0.001	0.820855747006	0.769374962083	0.794282056835	0.769551282051	
epoch 	 learning_rate 	 Precision 	 Recall 	 F1 	 ACC1 
0	0.001	0.816861181054	0.815890031247	0.816375317333	0.815865384615	
1	0.001	0.594691327753	0.542863091757	0.567596533912	0.543189102564	
2	0.001	0.640578699903	0.519502879992	0.573722547152	0.519911858974	
3	0.001	0.70838216713	0.550297277477	0.619412320834	0.550681089744	
4	0.001	0.651006319594	0.505015397115	0.568792454782	0.505448717949	
5	0.001	0.649983253199	0.529532967963	0.583608016605	0.529927884615	
6	0.001	0.525957728486	0.525901876555	0.525929801038	0.525881410256	
7	0.001	0.609321447846	0.572661516709	0.590422967083	0.572916666667	
8	0.001	0.586070478643	0.553696102849	0.569423503529	0.553966346154	
9	0.001	0.580403962142	0.548721793943	0.564118392662	0.548998397436	
10	0.001	0.579654409358	0.546792288571	0.562744001391	0.547075320513	
11	0.001	0.583393933108	0.5522145421	0.567376205213	0.552483974359	
12	0.001	0.599046803787	0.585695634613	0.592295990309	0.585857371795	
13	0.001	0.608091424846	0.607795578973	0.607943465917	0.607772435897	
14	0.001	0.515997536946	0.501501249317	0.508646128952	0.501081730769	
15	0.001	0.521335271925	0.505824487159	0.51346276804	0.505448717949	
16	0.001	0.510004945953	0.503246822434	0.506603346738	0.502884615385	
17	0.001	0.499050150385	0.499787268439	0.499418437424	0.499399038462	
18	0.001	0.512749628972	0.503107612411	0.507882862056	0.502724358974	
19	0.001	0.533522333795	0.509229338202	0.521092858924	0.508854166667	
20	0.001	0.512780762094	0.50177121031	0.507216250361	0.501362179487	
21	0.001	0.49265511834	0.498841973182	0.495729243045	0.4984375	
22	0.001	0.512824525314	0.503186540038	0.507959819217	0.502804487179	
23	0.001	0.519439137048	0.503167628355	0.51117392825	0.502764423077	
24	0.001	0.520653033851	0.505189040464	0.512804481648	0.504807692308	
25	0.001	0.527468019569	0.509094420306	0.518118379217	0.508733974359	
26	0.001	0.534827410799	0.510385230193	0.522320531667	0.510016025641	
27	0.001	0.533913335832	0.509747029089	0.52155039298	0.509375	
28	0.001	0.562008537428	0.510657467265	0.535103853481	0.510256410256	
29	0.001	0.565194569006	0.505869122713	0.533888848993	0.505448717949	
epoch 	 learning_rate 	 Precision 	 Recall 	 F1 	 ACC1 
0	0.001	0.746798131199	0.507418538878	0.604264359756	0.507852564103	
1	0.001	0.709681172881	0.531204008309	0.607607358634	0.531610576923	
2	0.001	0.751464866065	0.583092974748	0.656657764501	0.583453525641	
3	0.001	0.616957306073	0.50028097863	0.552526724301	0.500721153846	
4	0.001	0.597073669377	0.503453425595	0.54628147831	0.503886217949	
5	0.001	0.600124022337	0.504818431176	0.548360987496	0.505248397436	
6	0.001	0.552134751258	0.510624391883	0.530568894031	0.511017628205	
7	0.001	0.611971512846	0.513087462912	0.558183913317	0.513501602564	
8	0.001	0.57191123168	0.541017261998	0.556035451383	0.541306089744	
9	0.001	0.731198145212	0.564409387029	0.637068072956	0.564783653846	
10	0.001	0.740696925586	0.521374205692	0.611978614621	0.521794871795	
11	0.001	0.737072439719	0.606243209362	0.665286914052	0.606570512821	
12	0.001	0.752799536293	0.61032629033	0.674117296253	0.610657051282	
13	0.001	0.758043963079	0.602061284269	0.671108243768	0.602403846154	
14	0.001	0.762355490312	0.624881400694	0.686806658187	0.625200320513	
15	0.001	0.768381173423	0.664028206974	0.712403562617	0.664302884615	
16	0.001	0.787775122173	0.680941557093	0.730472835101	0.681209935897	
17	0.001	0.795800498212	0.792461415109	0.794127446699	0.792508012821	
18	0.001	0.790981891996	0.688039300398	0.735928099469	0.688301282051	
19	0.001	0.795846111153	0.706769555771	0.74866755994	0.707011217949	
epoch 	 learning_rate 	 Precision 	 Recall 	 F1 	 ACC1 
0	0.0002	0.670681852002	0.667170711778	0.668921674467	0.667107371795	
1	0.0002	0.809989175227	0.808260597081	0.80912396294	0.808293269231	
2	0.0002	0.825672466053	0.812708364394	0.819139124361	0.812620192308	
3	0.0002	0.834947134103	0.834275391571	0.834611127673	0.834294871795	
4	0.0002	0.842124250375	0.837569603968	0.839840751998	0.837620192308	
5	0.0002	0.848157098427	0.84527265277	0.846712419038	0.8453125	
6	0.0002	0.841862353284	0.831574446168	0.836686775875	0.831650641026	
7	0.0002	0.857887533077	0.857029983234	0.857458543745	0.857051282051	
8	0.0002	0.855141901432	0.855093572577	0.855117736322	0.855088141026	
9	0.0002	0.848230852436	0.842564497108	0.845388179955	0.842508012821	
10	0.0002	0.845964109886	0.836810728923	0.841362524695	0.836738782051	
11	0.0002	0.85405531048	0.85354268932	0.853798922956	0.853525641026	
12	0.0002	0.85440935629	0.854408209439	0.854408782864	0.854407051282	
13	0.0002	0.850483945991	0.848323035749	0.849402116513	0.848357371795	
14	0.0002	0.850440278449	0.850328659764	0.850384465444	0.850320512821	
15	0.0002	0.8450816179	0.84448967825	0.844785544382	0.844471153846	
16	0.0002	0.858342821308	0.858335624554	0.858339222916	0.858333333333	
17	0.0002	0.843158479213	0.839699606573	0.841425488286	0.839743589744	
18	0.0002	0.855120984224	0.854835531306	0.854978233939	0.85484775641	
19	0.0002	0.843515464246	0.842686952747	0.843101004953	0.842708333333	
epoch 	 learning_rate 	 Precision 	 Recall 	 F1 	 ACC1 
0	0.0004	0.824215943314	0.817122558734	0.820653923258	0.8171875	
