epoch 	 learning_rate 	 Precision 	 Recall 	 F1 	 ACC1 
9	0.0004	0.800921630857	0.800921474359	0.800921552608	0.863782051282	
10	0.0004	0.808821467241	0.808821386946	0.808821427094	0.887820512821	
11	0.0004	0.814703531254	0.814703525641	0.814703528447	0.879407051282	
12	0.0004	0.819372545437	0.819372534517	0.819372539977	0.875400641026	
13	0.0004	0.825320529871	0.825320512821	0.825320521346	0.902644230769	
14	0.0004	0.830155186803	0.83015491453	0.830155050666	0.897836538462	
15	0.0004	0.834009516426	0.834009415064	0.834009465745	0.891826923077	
16	0.0004	0.83792901241	0.837928921569	0.837928966989	0.900641025641	
17	0.0004	0.840546178288	0.840544871795	0.840545525041	0.885016025641	
18	0.0004	0.844067045169	0.844066295547	0.844066670358	0.907451923077	
19	0.0004	0.848638324162	0.848637820513	0.848638072338	0.935496794872	
20	0.0004	0.852545250773	0.85254502442	0.852545137596	0.930689102564	
21	0.0004	0.85638845054	0.856388403263	0.856388426902	0.937099358974	
22	0.0004	0.86031565688	0.860315635452	0.860315646166	0.94671474359	
23	0.0004	0.864065839081	0.864065838675	0.864065838878	0.950320512821	
24	0.0004	0.868109012174	0.868108974359	0.868108993267	0.965144230769	
25	0.0004	0.871625412531	0.871625369822	0.871625391177	0.95953525641	
26	0.0004	0.874955500512	0.87495548433	0.874955492421	0.961538461538	
27	0.0004	0.878033444722	0.878033424908	0.878033434815	0.961137820513	
28	0.0004	0.880857658566	0.880857648099	0.880857653333	0.959935897436	
29	0.0004	0.884054488275	0.884054487179	0.884054487727	0.976762820513	
epoch 	 learning_rate 	 Precision 	 Recall 	 F1 	 ACC1 
0	0.0004	0.663461538462	0.663461538462	0.663461538462	0.663461538462	
1	0.0004	0.714951673339	0.714943910256	0.714947791776	0.766426282051	
2	0.0004	0.746943234479	0.746928418803	0.746935826568	0.810897435897	
3	0.0004	0.767931105012	0.767928685897	0.767929895453	0.830929487179	
4	0.0004	0.779097440705	0.779086538462	0.779091989545	0.823717948718	
5	0.0004	0.785533363221	0.785523504274	0.785528433716	0.817708333333	
6	0.0004	0.793623040673	0.793612637363	0.793617838984	0.842147435897	
7	0.0004	0.802551127578	0.802534054487	0.802542590942	0.864983974359	
8	0.0004	0.808503606013	0.808493589744	0.808498597847	0.856169871795	
9	0.0004	0.815750886959	0.815745192308	0.815748039623	0.881009615385	
epoch 	 learning_rate 	 Precision 	 Recall 	 F1 	 ACC1 
0	0.0004	0.688324981314	0.688301282051	0.688313131479	0.688301282051	
1	0.0004	0.729244528653	0.729166666667	0.729205595582	0.770032051282	
2	0.0004	0.743477474208	0.743456196581	0.743466835243	0.77203525641	
3	0.0004	0.760042113266	0.760016025641	0.76002906923	0.809695512821	
4	0.0004	0.771279685086	0.771233974359	0.771256829045	0.816105769231	
5	0.0004	0.774284809145	0.774238782051	0.774261794914	0.789262820513	
6	0.0004	0.779649302615	0.779590201465	0.77961975092	0.811698717949	
7	0.0004	0.785802731126	0.785757211538	0.785779970673	0.828926282051	
8	0.0004	0.793077375433	0.793046652422	0.79306201363	0.851362179487	
9	0.0004	0.797763470089	0.797716346154	0.797739907426	0.839743589744	
10	0.0004	0.804168513509	0.804122960373	0.804145736296	0.868189102564	
11	0.0004	0.808630311342	0.80859375	0.808612030257	0.857772435897	
12	0.0004	0.814869124218	0.814842209073	0.814855666423	0.889823717949	
13	0.0004	0.820479841157	0.820455586081	0.82046771344	0.893429487179	
14	0.0004	0.823895300194	0.823878205128	0.823886752572	0.871794871795	
15	0.0004	0.826691606518	0.826672676282	0.826682141291	0.86858974359	
16	0.0004	0.832080070703	0.832060708899	0.832070389689	0.918269230769	
17	0.0004	0.836801468255	0.836783297721	0.836792382889	0.917067307692	
18	0.0004	0.840919056973	0.840903340081	0.840911198453	0.915064102564	
19	0.0004	0.845427391616	0.845412660256	0.845420025872	0.93108974359	
epoch 	 learning_rate 	 Precision 	 Recall 	 F1 	 ACC1 
0	0.0008	0.675482571936	0.675480769231	0.675481670582	0.675480769231	
1	0.0008	0.709336582361	0.709334935897	0.709335759128	0.743189102564	
2	0.0008	0.728661253907	0.728632478632	0.728646865986	0.767227564103	
3	0.0008	0.739984937378	0.739983974359	0.739984455868	0.774038461538	
4	0.0008	0.745040207206	0.745032051282	0.745036129222	0.765224358974	
5	0.0008	0.75647904716	0.756477029915	0.756478038536	0.813701923077	
6	0.0008	0.770036141576	0.770032051282	0.770034096423	0.851362179487	
7	0.0008	0.779899591522	0.779897836538	0.779898714029	0.848958333333	
8	0.0008	0.788239620408	0.788238960114	0.788239290261	0.854967948718	
9	0.0008	0.797397026737	0.797395833333	0.797396430035	0.879807692308	
10	0.0008	0.801399839657	0.801391317016	0.801395578314	0.841346153846	
11	0.0008	0.807863097282	0.807859241453	0.807861169363	0.879006410256	
12	0.0008	0.815093971889	0.815088757396	0.815091364635	0.901842948718	
13	0.0008	0.818540537623	0.818538232601	0.81853938511	0.863381410256	
14	0.0008	0.824442325338	0.824439102564	0.824440713948	0.907051282051	
15	0.0008	0.830479962885	0.830478766026	0.830479364455	0.921073717949	
16	0.0008	0.834160267857	0.834158182504	0.834159225179	0.893028846154	
17	0.0008	0.836050198286	0.836048789174	0.836049493729	0.868189102564	
18	0.0008	0.84069393124	0.840692476383	0.840693203811	0.924278846154	
19	0.0008	0.842233057396	0.842227564103	0.84223031074	0.871394230769	
20	0.0008	0.846614636395	0.846611721612	0.846613179001	0.934294871795	
21	0.0008	0.851237610705	0.851234702797	0.851236156749	0.948317307692	
22	0.0008	0.855564177852	0.855560200669	0.855562189256	0.950721153846	
23	0.0008	0.859044668807	0.859041132479	0.859042900639	0.939102564103	
24	0.0008	0.863559849525	0.863557692308	0.863558770915	0.971955128205	
25	0.0008	0.867343253797	0.867341592702	0.867342423249	0.961939102564	
26	0.0008	0.870728283706	0.870726495726	0.870727389715	0.958733974359	
27	0.0008	0.874243102946	0.874241643773	0.874242373359	0.969150641026	
28	0.0008	0.877667553281	0.877666335102	0.877666944191	0.973557692308	
29	0.0008	0.881024048937	0.881022970085	0.881023509511	0.978365384615	
30	0.0008	0.884022215081	0.884020885029	0.884021550055	0.973958333333	
31	0.0008	0.886907639481	0.886906550481	0.88690709498	0.976362179487	
32	0.0008	0.888672932194	0.88867035742	0.888671644805	0.945112179487	
33	0.0008	0.890827118061	0.890825320513	0.890826219286	0.961939102564	
34	0.0008	0.892973280055	0.892971611722	0.892972445887	0.965945512821	
35	0.0008	0.89538962537	0.895388176638	0.895388901004	0.979967948718	
36	0.0008	0.897393963325	0.897392584893	0.897393274108	0.969551282051	
37	0.0008	0.899366836094	0.89936530027	0.899366068181	0.972355769231	
38	0.0008	0.901587689848	0.901586127548	0.901586908697	0.985977564103	
39	0.0008	0.903547228317	0.903545673077	0.903546450696	0.979967948718	
epoch 	 learning_rate 	 Precision 	 Recall 	 F1 	 ACC1 
0	0.0002	0.591760050704	0.591746794872	0.591753422714	0.591746794872	
1	0.0002	0.672943253557	0.672876602564	0.67290992641	0.754006410256	
2	0.0002	0.716637975516	0.716613247863	0.716625611476	0.804086538462	
3	0.0002	0.742828374157	0.742788461538	0.742808417312	0.821314102564	
4	0.0002	0.758817931232	0.758814102564	0.758816016893	0.822916666667	
5	0.0002	0.773375719112	0.773370726496	0.773373222796	0.846153846154	
6	0.0002	0.783836799873	0.783825549451	0.783831174621	0.846554487179	
7	0.0002	0.792270630657	0.792267628205	0.792269129428	0.851362179487	
8	0.0002	0.799948445208	0.799946581197	0.799947513201	0.861378205128	
9	0.0002	0.806014142221	0.806009615385	0.806011878796	0.860576923077	
10	0.0002	0.809915427297	0.809914044289	0.809914735792	0.848958333333	
11	0.0002	0.815706079769	0.815705128205	0.815705603987	0.879407051282	
12	0.0002	0.819404755817	0.819403353057	0.819404054437	0.863782051282	
13	0.0002	0.82355337212	0.823546245421	0.823549808755	0.877403846154	
14	0.0002	0.827352403954	0.82735042735	0.827351415651	0.880608974359	
15	0.0002	0.830857062994	0.830854366987	0.830855714988	0.883413461538	
16	0.0002	0.834961251288	0.834959464555	0.834960357921	0.900641025641	
17	0.0002	0.838367476936	0.838363603989	0.838365540458	0.896233974359	
18	0.0002	0.842128190206	0.842126349528	0.842127269866	0.909855769231	
19	0.0002	0.845855857428	0.845853365385	0.845854611404	0.916666666667	
20	0.0002	0.849264906236	0.849263583639	0.849264244937	0.917467948718	
21	0.0002	0.852638630448	0.852636946387	0.852637788417	0.923477564103	
22	0.0002	0.856501751692	0.85650083612	0.856501293906	0.941506410256	
23	0.0002	0.859660481215	0.859658787393	0.859659634303	0.932291666667	
24	0.0002	0.863030144342	0.863028846154	0.863029495247	0.94391025641	
25	0.0002	0.866525842697	0.866524901381	0.866525372038	0.953926282051	
26	0.0002	0.869836996653	0.869836182336	0.869836589495	0.955929487179	
27	0.0002	0.87158123136	0.871580242674	0.871580737017	0.918669871795	
28	0.0002	0.87408902908	0.874088196286	0.874088612683	0.944310897436	
29	0.0002	0.87728472211	0.877283653846	0.877284187978	0.969951923077	
30	0.0002	0.880105826108	0.880104942101	0.880105384104	0.964743589744	
31	0.0002	0.882825694286	0.882825020032	0.882825357159	0.967147435897	
32	0.0002	0.88524736007	0.885246697747	0.885247028908	0.962740384615	
33	0.0002	0.887738882642	0.887738027903	0.887738455273	0.969951923077	
34	0.0002	0.889927250853	0.889926739927	0.88992699539	0.964342948718	
35	0.0002	0.891660534355	0.891659989316	0.891660261836	0.952323717949	
36	0.0002	0.893159382865	0.893158783784	0.893159083324	0.947115384615	
37	0.0002	0.895222303783	0.89522182861	0.895222066196	0.971554487179	
38	0.0002	0.897015080923	0.897014710717	0.89701489582	0.965144230769	
39	0.0002	0.898738124775	0.898737980769	0.898738052772	0.965945512821	
epoch 	 learning_rate 	 Precision 	 Recall 	 F1 	 ACC1 
0	0.0008	0.679605512094	0.67828525641	0.67894474242	0.67828525641	
1	0.0008	0.704440840159	0.702323717949	0.703380685963	0.726362179487	
2	0.0008	0.735375717112	0.733039529915	0.734205765125	0.794471153846	
3	0.0008	0.716116028412	0.711939102564	0.714021456932	0.648637820513	
4	0.0008	0.72139289872	0.717708333333	0.719545899186	0.74078525641	
5	0.0008	0.738912943162	0.735977564103	0.737442332585	0.827323717949	
6	0.0008	0.74682852603	0.744562728938	0.745693906327	0.796073717949	
7	0.0008	0.75885059952	0.756961137821	0.757904691062	0.84375	
8	0.0008	0.771322184122	0.769720441595	0.770520480442	0.871794871795	
9	0.0008	0.783322412516	0.782011217949	0.782666266074	0.892628205128	
10	0.0008	0.7931005629	0.791885198135	0.792492414548	0.890625	
11	0.0008	0.800893934696	0.799913194444	0.800403264143	0.888221153846	
12	0.0008	0.808332406532	0.807414940828	0.807873413199	0.897435897436	
13	0.0008	0.815118701064	0.814302884615	0.814710588609	0.903846153846	
14	0.0008	0.821443294431	0.820726495726	0.821084738639	0.910657051282	
15	0.0008	0.827234559628	0.82659755609	0.826915935182	0.914663461538	
16	0.0008	0.832966101991	0.832390648567	0.832678275857	0.925080128205	
17	0.0008	0.83766113204	0.837139423077	0.837400196301	0.917868589744	
18	0.0008	0.842096410761	0.841599190283	0.841847727104	0.921875	
19	0.0008	0.846981878644	0.846554487179	0.846768128982	0.940705128205	
epoch 	 learning_rate 	 Precision 	 Recall 	 F1 	 ACC1 
0	0.0004	0.69342537119	0.690705128205	0.69206257664	0.690705128205	
1	0.0004	0.714250244366	0.712540064103	0.713394129305	0.734375	
2	0.0004	0.736849978507	0.735844017094	0.736346654227	0.782451923077	
3	0.0004	0.750648909451	0.75	0.750324314425	0.792467948718	
4	0.0004	0.761249762559	0.760496794872	0.760873092429	0.802483974359	
5	0.0004	0.755776259844	0.755742521368	0.755759390229	0.731971153846	
6	0.0004	0.764218153626	0.76407967033	0.764148905704	0.814102564103	
7	0.0004	0.771072390639	0.77093349359	0.771002935859	0.81891025641	
8	0.0004	0.776457418625	0.776353276353	0.776405343997	0.819711538462	
9	0.0004	0.7807946847	0.780689102564	0.780741890063	0.819711538462	
10	0.0004	0.783630547913	0.78354458042	0.783587561808	0.812099358974	
11	0.0004	0.786357062239	0.786157852564	0.786257444783	0.814903846154	
12	0.0004	0.78880459749	0.788615631164	0.788710103008	0.818108974359	
13	0.0004	0.790350337946	0.790149954212	0.790250133377	0.810096153846	
14	0.0004	0.793109784131	0.792868589744	0.792989168597	0.830929487179	
15	0.0004	0.79466401398	0.794446113782	0.794555048941	0.818108974359	
16	0.0004	0.796969515848	0.796686463047	0.796827964311	0.832532051282	
17	0.0004	0.799399868124	0.799100783476	0.79925029782	0.840144230769	
18	0.0004	0.801387350617	0.801071187584	0.801229237911	0.836538461538	
19	0.0004	0.803290670862	0.802944711538	0.803117653943	0.838541666667	
epoch 	 learning_rate 	 Precision 	 Recall 	 F1 	 ACC1 
0	0.0004	0.832297645733	0.829326923077	0.830809628813	0.829326923077	
1	0.0004	0.826877358905	0.824519230769	0.825696611181	0.819711538462	
2	0.0004	0.831750404739	0.829326923077	0.830536896	0.838942307692	
3	0.0004	0.83545045227	0.832832532051	0.834139438101	0.843349358974	
4	0.0004	0.839044644134	0.836458333333	0.837749492615	0.850961538462	
5	0.0004	0.840977454499	0.838408119658	0.839690821633	0.848157051282	
6	0.0004	0.817571713453	0.8125	0.815027966804	0.657051282051	
7	0.0004	0.817526141052	0.811848958333	0.814677659274	0.807291666667	
8	0.0004	0.819898594929	0.81521545584	0.817550318883	0.842147435897	
9	0.0004	0.823633592039	0.819270833333	0.821446419999	0.855769230769	
10	0.0004	0.824809007753	0.820257867133	0.82252714199	0.830128205128	
11	0.0004	0.824995925403	0.821314102564	0.823150896953	0.832932692308	
12	0.0004	0.827400869449	0.823810404339	0.825601733263	0.853766025641	
13	0.0004	0.829486063745	0.826093177656	0.827786144069	0.855769230769	
14	0.0004	0.831791892884	0.828659188034	0.830222585286	0.864583333333	
15	0.0004	0.833380700155	0.830453725962	0.83191463853	0.857371794872	
16	0.0004	0.835347584727	0.832532051282	0.833937441565	0.86578525641	
17	0.0004	0.837499007589	0.834802350427	0.836148504771	0.873397435897	
18	0.0004	0.839568032354	0.836960188934	0.838262082391	0.875801282051	
19	0.0004	0.840984541849	0.838421474359	0.839701052259	0.866185897436	
epoch 	 learning_rate 	 Precision 	 Recall 	 F1 	 ACC1 
0	0.0008	0.868854341205	0.868189102564	0.868521594501	0.868189102564	
1	0.0008	0.87097624439	0.870392628205	0.870684338499	0.872596153846	
2	0.0008	0.873495157148	0.872863247863	0.873179088179	0.877804487179	
3	0.0008	0.87439251215	0.87359775641	0.873994953605	0.875801282051	
4	0.0008	0.870191210697	0.869791666667	0.869991392809	0.854567307692	
5	0.0008	0.870458593298	0.870058760684	0.870258631066	0.871394230769	
6	0.0008	0.870435864689	0.869963369963	0.870199553188	0.869391025641	
7	0.0008	0.871266957982	0.870743189103	0.871004994802	0.876201923077	
8	0.0008	0.872743994147	0.872150997151	0.872447394885	0.883413461538	
9	0.0008	0.87387017496	0.87327724359	0.873573608663	0.883413461538	
10	0.0008	0.874681441954	0.874162296037	0.874421791941	0.883012820513	
11	0.0008	0.876359034531	0.875834668803	0.876096773206	0.894230769231	
12	0.0008	0.87401940443	0.873428254438	0.873723729443	0.844551282051	
13	0.0008	0.874908972135	0.874227335165	0.874568020833	0.884615384615	
14	0.0008	0.876042039535	0.875320512821	0.87568112755	0.890625	
15	0.0008	0.876910856243	0.876201923077	0.876556246319	0.889423076923	
16	0.0008	0.87781306552	0.877121040724	0.877466916679	0.891826923077	
17	0.0008	0.878840351283	0.878138354701	0.878489212752	0.895432692308	
18	0.0008	0.879622381841	0.878943151147	0.879282635321	0.893429487179	
19	0.0008	0.87970314824	0.879046474359	0.879374688707	0.881009615385	
epoch 	 learning_rate 	 Precision 	 Recall 	 F1 	 ACC1 
0	0.001	0.876971550743	0.874599358974	0.875783848503	0.874599358974	
1	0.001	0.77465087214	0.759615384615	0.767059456066	0.644631410256	
2	0.001	0.757196937452	0.734508547009	0.745680200443	0.684294871795	
3	0.001	0.749402944267	0.727864583333	0.738476750604	0.707932692308	
4	0.001	0.74604345259	0.730368589744	0.738122812239	0.740384615385	
5	0.001	0.749166653691	0.737446581197	0.74326041844	0.772836538462	
6	0.001	0.760987338139	0.752461080586	0.756700192334	0.842548076923	
7	0.001	0.77252582193	0.766125801282	0.769312501165	0.861778846154	
8	0.001	0.782715499548	0.777510683761	0.780104410186	0.86858974359	
9	0.001	0.79117925236	0.786939102564	0.789053481162	0.871794871795	
10	0.001	0.798241126509	0.79483537296	0.796534609245	0.873798076923	
11	0.001	0.804604965759	0.801549145299	0.803074148573	0.875400641026	
12	0.001	0.810751828392	0.808123767258	0.809435664646	0.887019230769	
13	0.001	0.815882022996	0.813673305861	0.814776167569	0.885817307692	
14	0.001	0.820448302707	0.818536324786	0.819491198526	0.886618589744	
15	0.001	0.821592879042	0.820012019231	0.820801687955	0.842147435897	
16	0.001	0.819546153533	0.818486048265	0.819015757859	0.794070512821	
17	0.001	0.819475239735	0.818665420228	0.819070129813	0.82171474359	
18	0.001	0.821914947578	0.821250843455	0.821582761314	0.867788461538	
19	0.001	0.824572780375	0.823998397436	0.824285488845	0.876201923077	
epoch 	 learning_rate 	 Precision 	 Recall 	 F1 	 ACC1 
0	0.001	0.753558451654	0.748798076923	0.751170722414	0.748798076923	
1	0.001	0.758743749197	0.756209935897	0.757474723601	0.763621794872	
2	0.001	0.782788614235	0.78218482906	0.782486605174	0.834134615385	
3	0.001	0.798561916316	0.797976762821	0.798269232335	0.845352564103	
4	0.001	0.808794891846	0.808573717949	0.808684289775	0.850961538462	
5	0.001	0.803327149747	0.80328525641	0.803306202533	0.776842948718	
6	0.001	0.791115382462	0.79046474359	0.790789929194	0.713541666667	
7	0.001	0.787754396945	0.787259615385	0.787506928449	0.764823717949	
8	0.001	0.792396078859	0.79224537037	0.792320717448	0.832131410256	
9	0.001	0.798053408608	0.797996794872	0.798025100736	0.849759615385	
10	0.001	0.803414413423	0.803321678322	0.803368043196	0.856570512821	
11	0.001	0.809475135244	0.809428418803	0.80945177635	0.876602564103	
12	0.001	0.815582890149	0.815551035503	0.815566962515	0.889022435897	
13	0.001	0.81942157549	0.819368131868	0.819394852808	0.868990384615	
14	0.001	0.824506648653	0.824465811966	0.824486229804	0.895833333333	
15	0.001	0.823390839909	0.823192107372	0.823291461647	0.804086538462	
16	0.001	0.826379371751	0.826239630468	0.826309495201	0.875	
17	0.001	0.830247297671	0.830083689459	0.830165485504	0.895432692308	
18	0.001	0.834243446349	0.834092442645	0.834167937663	0.90625	
19	0.001	0.836947245789	0.836778846154	0.8368630375	0.887820512821	
epoch 	 learning_rate 	 Precision 	 Recall 	 F1 	 ACC1 
0	0.001	0.705611965806	0.703926282051	0.704768115964	0.703926282051	
1	0.001	0.662582540063	0.658653846154	0.660612352126	0.613381410256	
2	0.001	0.64210297686	0.638621794872	0.640357654706	0.598557692308	
3	0.001	0.648658021559	0.642728365385	0.645679579877	0.655048076923	
4	0.001	0.637009419164	0.628125	0.632536014121	0.569711538462	
5	0.001	0.629655869717	0.620526175214	0.625057686792	0.582532051282	
6	0.001	0.613417760806	0.607257326007	0.610321998338	0.527644230769	
7	0.001	0.610493941408	0.603415464744	0.606934065279	0.576522435897	
8	0.001	0.609116692964	0.600917022792	0.604989075763	0.580929487179	
9	0.001	0.608205673066	0.598477564103	0.603302405267	0.576522435897	
10	0.001	0.607020865307	0.595971736597	0.601445559474	0.570913461538	
11	0.001	0.607156193719	0.594918536325	0.600975072614	0.583333333333	
12	0.001	0.607457319322	0.59448964497	0.600903528736	0.589342948718	
13	0.001	0.606332527713	0.594951923077	0.600588317196	0.600961538462	
14	0.001	0.60377995744	0.593509615385	0.598600736949	0.573317307692	
15	0.001	0.599602282182	0.589643429487	0.594581157662	0.531650641026	
16	0.001	0.596684105389	0.586868401207	0.591735550394	0.542467948718	
17	0.001	0.593394050074	0.583778490028	0.58854699841	0.53125	
18	0.001	0.591505527493	0.582025978408	0.586727466014	0.550480769231	
19	0.001	0.590483374523	0.580989583333	0.58569800938	0.561298076923	
20	0.001	0.590026646999	0.580547924298	0.58524890869	0.57171474359	
21	0.001	0.58789202303	0.578471008159	0.583143467612	0.534855769231	
22	0.001	0.586107194428	0.576679208473	0.581354979934	0.537259615385	
23	0.001	0.585609675984	0.576038327991	0.580784570636	0.561298076923	
24	0.001	0.585637236126	0.575897435897	0.580726500507	0.572516025641	
25	0.001	0.586321184011	0.576368343195	0.581302164509	0.588141025641	
26	0.001	0.589105872925	0.578881766382	0.58394907074	0.644230769231	
27	0.001	0.590807308242	0.580385760073	0.585550167478	0.620993589744	
28	0.001	0.593825054737	0.583070844385	0.588398814782	0.658253205128	
29	0.001	0.596953724133	0.585964209402	0.591407919509	0.669871794872	
epoch 	 learning_rate 	 Precision 	 Recall 	 F1 	 ACC1 
0	0.001	0.736409570866	0.731971153846	0.734183654441	0.731971153846	
1	0.001	0.67771637122	0.675080128205	0.676395681042	0.618189102564	
2	0.001	0.694953048356	0.692174145299	0.693560813268	0.726362179487	
3	0.001	0.657570986037	0.655148237179	0.656357375901	0.544070512821	
4	0.001	0.641732761626	0.639182692308	0.640455188605	0.575320512821	
5	0.001	0.646567227377	0.643963675214	0.645262825057	0.667868589744	
6	0.001	0.657231323215	0.654304029304	0.655764409459	0.716346153846	
7	0.001	0.669987735964	0.667167467949	0.668574627765	0.757211538462	
8	0.001	0.680091478628	0.677172364672	0.678628782531	0.757211538462	
9	0.001	0.695251100271	0.692467948718	0.693856733608	0.830128205128	
10	0.001	0.70963558825	0.706949300699	0.708289897454	0.851762820513	
11	0.001	0.722148540923	0.719484508547	0.720814063266	0.857371794872	
12	0.001	0.733518049925	0.730954142012	0.732233851602	0.86858974359	
13	0.001	0.74402141068	0.741615155678	0.742816334498	0.880208333333	
14	0.001	0.753592336401	0.751335470085	0.752462210988	0.887419871795	
15	0.001	0.761907110415	0.759790665064	0.760847415916	0.886618589744	
16	0.001	0.76923202488	0.767345399698	0.768287554081	0.888221153846	
17	0.001	0.776114429424	0.77432781339	0.775220092024	0.893028846154	
18	0.001	0.782263221718	0.780638495277	0.781450013999	0.894230769231	
19	0.001	0.788355421364	0.786818910256	0.787586416412	0.904246794872	
epoch 	 learning_rate 	 Precision 	 Recall 	 F1 	 ACC1 
0	0.0002	0.643471412443	0.63421474359	0.638809546339	0.63421474359	
1	0.0002	0.730121116809	0.725360576923	0.72773306156	0.816506410256	
2	0.0002	0.771580020599	0.768162393162	0.769867413981	0.853766025641	
3	0.0002	0.789599412278	0.787359775641	0.788478003566	0.844951923077	
4	0.0002	0.803785619117	0.801842948718	0.802813108687	0.859775641026	
5	0.0002	0.813944138596	0.812099358974	0.813020702315	0.863381410256	
6	0.0002	0.821842809567	0.820283882784	0.821062606205	0.869391025641	
7	0.0002	0.828227488549	0.82672275641	0.827474438405	0.871794871795	
8	0.0002	0.833809397426	0.832264957265	0.833036461503	0.876602564103	
9	0.0002	0.838458219856	0.836979166667	0.837718040417	0.879407051282	
10	0.0002	0.842560268242	0.841091200466	0.841825093437	0.882211538462	
11	0.0002	0.846029237771	0.844651442308	0.845339778632	0.883814102564	
12	0.0002	0.848957930505	0.847756410256	0.848356744955	0.885016025641	
13	0.0002	0.852674299784	0.8515625	0.852118037238	0.901041666667	
14	0.0002	0.855370326268	0.854273504274	0.854821563438	0.892227564103	
15	0.0002	0.857806078006	0.856795873397	0.857300678107	0.894631410256	
16	0.0002	0.860198628593	0.859280731523	0.859739435061	0.899038461538	
17	0.0002	0.862791807505	0.861912393162	0.86235187613	0.906650641026	
18	0.0002	0.865185134592	0.864351383266	0.864768057967	0.908253205128	
19	0.0002	0.867575306572	0.866786858974	0.867180903558	0.913060897436	
epoch 	 learning_rate 	 Precision 	 Recall 	 F1 	 ACC1 
0	0.0004	0.725881263683	0.725560897436	0.725721045203	0.725560897436	
